name,url,img,price,quantity,unitPrice,servingSize,kilojoules,protein,fat,fatSaturated,carb,sugar,sodium
Edgell Corn Kernels Canned Snack Packs,https://www.woolworths.com.au/shop/productdetails/192816,https://cdn0.woolworths.media/content/wowproductimages/large/192816.jpg,3.8,0.5,7.6,0.072,275,2.6,2.1,0.5,7.7,3.6,241
Sanitarium So Good Barista Edition Soy Milk,https://www.woolworths.com.au/shop/productdetails/83995,https://cdn0.woolworths.media/content/wowproductimages/large/083995.jpg,2,1,2,0.25,241,3.4,3.1,0.4,3.9,1.9,40
Sanitarium Up&go Liquid Breakfast Banana,https://www.woolworths.com.au/shop/productdetails/369908,https://cdn0.woolworths.media/content/wowproductimages/large/369908.jpg,10.5,1.5,7,0.25,329,3.3,1.8,0.2,11.4,6.3,63
Edgell Snack Time Chickpeas Salad Topper With Zesty Vinaigrette,https://www.woolworths.com.au/shop/productdetails/65618,https://cdn0.woolworths.media/content/wowproductimages/large/065618.jpg,1.6,0.07,22.9,0.07,659,7.1,5.7,0.7,17.3,2,271
Woolworths Peas & Carrots,https://www.woolworths.com.au/shop/productdetails/218915,https://cdn0.woolworths.media/content/wowproductimages/large/218915.jpg,1.35,0.42,3.21,0.075,179,2.3,0.7,0.1,4.4,3.1,231
Sanitarium Up&go Liquid Breakfast Strawberry,https://www.woolworths.com.au/shop/productdetails/23088,https://cdn0.woolworths.media/content/wowproductimages/large/023088.jpg,5.6,0.75,7.47,0.25,328,3.3,1.8,0.2,11.4,6.3,64
Sanitarium Up&go Liquid Breakfast No Added Sugar Choc Ice,https://www.woolworths.com.au/shop/productdetails/77901,https://cdn0.woolworths.media/content/wowproductimages/large/077901.jpg,15.8,2.998,5.27,0.25,231,3.4,1.5,0.3,6.2,4.2,70
Spc Baked Beans Rich Tomato Salt Reduced,https://www.woolworths.com.au/shop/productdetails/52181,https://cdn0.woolworths.media/content/wowproductimages/large/052181.jpg,2.2,0.425,5.2,0.21,350,4.9,0.5,0.1,12.6,4.4,290
Sanitarium Up&go Protein Energize Vanilla,https://www.woolworths.com.au/shop/productdetails/149568,https://cdn0.woolworths.media/content/wowproductimages/large/149568.jpg,15.8,2.998,5.27,0.25,363,7,1.8,0.3,10,6.4,90
Macro Organic Rolled Oats,https://www.woolworths.com.au/shop/productdetails/700524,https://cdn0.woolworths.media/content/wowproductimages/large/700524.jpg,2.75,0.5,5.5,0.03,1590,13.4,9,1.4,55.1,1,5
Uncle Tobys Oats Traditional Rolled Oats Porridge,https://www.woolworths.com.au/shop/productdetails/37678,https://cdn0.woolworths.media/content/wowproductimages/large/037678.jpg,4,0.5,8,0.04,1600,12.8,9.2,1.7,56.7,1,6
Woolworths Garden Peas Green,https://www.woolworths.com.au/shop/productdetails/218931,https://cdn0.woolworths.media/content/wowproductimages/large/218931.jpg,1.5,0.42,3.57,0.075,304,5.3,0.7,0.1,8.5,2.1,5
Edgell Baby Peas & Corn Baby Peas & Super Sweet Corn,https://www.woolworths.com.au/shop/productdetails/43701,https://cdn0.woolworths.media/content/wowproductimages/large/043701.jpg,2.5,0.42,5.95,0.075,266,2.9,1.3,0.3,7.8,3.7,240
Woolworths Wheat Biscuits,https://www.woolworths.com.au/shop/productdetails/333314,https://cdn0.woolworths.media/content/wowproductimages/large/333314.jpg,4.6,1.122,4.1,0.031,1460,12.3,1.3,0.3,65.7,1.7,296
Sanitarium Up&go Protein Energize Choc,https://www.woolworths.com.au/shop/productdetails/353338,https://cdn0.woolworths.media/content/wowproductimages/large/353338.jpg,5.6,0.75,7.47,0.25,342,7.2,1.7,0.3,8.7,6.6,90
Sanitarium Up&go Liquid Breakfast Vanilla Ice,https://www.woolworths.com.au/shop/productdetails/189701,https://cdn0.woolworths.media/content/wowproductimages/large/189701.jpg,5.6,0.75,7.47,0.25,326,3.3,1.7,0.2,11.3,6.3,63
Edgell Red Kidney Beans Fibre Rich,https://www.woolworths.com.au/shop/productdetails/584315,https://cdn0.woolworths.media/content/wowproductimages/large/584315.jpg,2.2,0.4,5.5,0.075,453,7.7,0.8,0.2,14.4,1.4,188
Edgell Four Bean Mix Picked & Soaked Canned Legumes,https://www.woolworths.com.au/shop/productdetails/584285,https://cdn0.woolworths.media/content/wowproductimages/large/584285.jpg,2.2,0.4,5.5,0.075,529,8.1,1.6,0.3,16.5,1.1,200
Edgell Snack Time Black Beans Charred & Capsicum With Zesty Salsa,https://www.woolworths.com.au/shop/productdetails/220157,https://cdn0.woolworths.media/content/wowproductimages/large/220157.jpg,1.6,0.07,22.9,0.07,507,5.6,5.9,0.8,6.1,2,242
Mckenzie's Californian Walnuts,https://www.woolworths.com.au/shop/productdetails/246753,https://cdn0.woolworths.media/content/wowproductimages/large/246753.jpg,4,0.08,50,0.03,2920,14.5,68.5,5.9,4.7,2.4,28
Woolworths Asparagus Spears Tin,https://www.woolworths.com.au/shop/productdetails/606142,https://cdn0.woolworths.media/content/wowproductimages/large/606142.jpg,2.5,0.425,5.9,0.075,66,1.7,0.1,0.1,1.6,1.3,3
Uncle Tobys Cereal Plus Protein,https://www.woolworths.com.au/shop/productdetails/827636,https://cdn0.woolworths.media/content/wowproductimages/large/827636.jpg,8.8,0.705,12.5,0.04,1540,13.9,2.1,0.5,67.9,18.7,125
Woolworths Vegetable Oil,https://www.woolworths.com.au/shop/productdetails/750738,https://cdn0.woolworths.media/content/wowproductimages/large/750738.jpg,3.95,0.75,5.3,0.015,3390,0.1,91.4,6.1,0.1,0.1,5
Woolworths Crushed Ginger,https://www.woolworths.com.au/shop/productdetails/680510,https://cdn0.woolworths.media/content/wowproductimages/large/680510.jpg,2.8,0.23,12,0.005,180,0.6,2.5,0.2,3.8,2,128
Sanitarium Up&go Protein Energize Coffee,https://www.woolworths.com.au/shop/productdetails/750104,https://cdn0.woolworths.media/content/wowproductimages/large/750104.jpg,10.5,1.5,7,0.25,360,6.8,1.8,0.3,10,6.4,193
Sanitarium Up&go Liquid Breakfast Banana,https://www.woolworths.com.au/shop/productdetails/32295,https://cdn0.woolworths.media/content/wowproductimages/large/032295.jpg,5.6,0.75,7.47,0.25,329,3.3,1.8,0.2,11.4,6.3,63
Woolworths Peach Slices In Juice,https://www.woolworths.com.au/shop/productdetails/205514,https://cdn0.woolworths.media/content/wowproductimages/large/205514.jpg,3.2,0.825,3.88,0.135,218,0.3,0,0,11.9,8.8,5
Uncle Tobys Oats Quick Sachets Family Pack Original Porridge,https://www.woolworths.com.au/shop/productdetails/149502,https://cdn0.woolworths.media/content/wowproductimages/large/149502.jpg,9.5,0.68,14,0.034,1600,12.8,9.2,1.7,56.7,1,6
Woolworths Almonds Slivered,https://www.woolworths.com.au/shop/productdetails/726350,https://cdn0.woolworths.media/content/wowproductimages/large/726350.jpg,3.5,0.12,29.17,0.03,2590,26,54.6,5.4,3.7,4.1,5
Sanitarium Up&go Dairy Free Liquid Breakfast Choc Ice,https://www.woolworths.com.au/shop/productdetails/118315,https://cdn0.woolworths.media/content/wowproductimages/large/118315.jpg,15.8,2.998,5.27,0.25,294,3.5,1.7,0.2,9.4,4.8,58
Edgell Snack Time Red Kidney Beans Salad Topper With Chilli,https://www.woolworths.com.au/shop/productdetails/65646,https://cdn0.woolworths.media/content/wowproductimages/large/065646.jpg,1.6,0.07,22.9,0.07,783,6.9,10.6,1.6,12.6,0.8,255
Sanitarium Up&go Protein Energize Vanilla,https://www.woolworths.com.au/shop/productdetails/750079,https://cdn0.woolworths.media/content/wowproductimages/large/750079.jpg,10.5,1.5,7,0.25,357,7.1,1.8,0.3,9.6,6.2,90
Uncle Tobys Vita Brits Breakfast Cereal Brits,https://www.woolworths.com.au/shop/productdetails/33015,https://cdn0.woolworths.media/content/wowproductimages/large/033015.jpg,3.4,0.375,9.1,0.031,1470,12.8,2.2,0.5,63.8,1.7,395
Woolworths Cous Cous,https://www.woolworths.com.au/shop/productdetails/720060,https://cdn0.woolworths.media/content/wowproductimages/large/720060.jpg,2,0.5,4,0.1,1500,13,1.4,0.4,70.6,3,5
Woolworths Wholemeal Plain Flour,https://www.woolworths.com.au/shop/productdetails/535605,https://cdn0.woolworths.media/content/wowproductimages/large/535605.jpg,2,1,2,0.05,1420,10.6,2.2,0.4,63.7,0.8,5
Mayver's Crunchy Peanut Butter,https://www.woolworths.com.au/shop/productdetails/781034,https://cdn0.woolworths.media/content/wowproductimages/large/781034.jpg,5.8,0.375,15.5,1,2430,25,49.3,6.8,13.4,4.1,255
Woolworths Champignons Pieces & Stems,https://www.woolworths.com.au/shop/productdetails/492073,https://cdn0.woolworths.media/content/wowproductimages/large/492073.jpg,1.7,0.4,4.25,0.075,64,1.5,0.2,0.1,1.5,0.3,17
Uncle Tobys Oats Breakfast Bakes Cereal Bar Honey & Roasted Almond,https://www.woolworths.com.au/shop/productdetails/28589,https://cdn0.woolworths.media/content/wowproductimages/large/028589.jpg,7,0.26,26.9,0.065,1690,9,15.7,1.6,52.1,11.5,82
Uncle Tobys Squarz The Original Breakfast Cereal,https://www.woolworths.com.au/shop/productdetails/204034,https://cdn0.woolworths.media/content/wowproductimages/large/204034.jpg,6.5,0.46,14.1,,,,,,,,
Woolworths Apple & Strawberry Puree In Pouch,https://www.woolworths.com.au/shop/productdetails/669966,https://cdn0.woolworths.media/content/wowproductimages/large/669966.jpg,0.95,0.09,10.56,0.1,303,0.3,0.1,0.1,16.3,15.9,5
Uncle Tobys Oats Quick Sachets Big Bowl Original Porridge,https://www.woolworths.com.au/shop/productdetails/148281,https://cdn0.woolworths.media/content/wowproductimages/large/148281.jpg,6.5,0.368,17.7,0.046,1600,12.8,9.2,1.7,56.7,1,6
Edgell Black Beans Plant Protein,https://www.woolworths.com.au/shop/productdetails/930176,https://cdn0.woolworths.media/content/wowproductimages/large/930176.jpg,2.2,0.4,5.5,0.075,460,7.2,1,0.2,14.5,1.8,222
Sunsol Muesli Blueberry Chia Goji Coconut,https://www.woolworths.com.au/shop/productdetails/793350,https://cdn0.woolworths.media/content/wowproductimages/large/793350.jpg,6,0.5,12,0.045,1640,12.4,13.6,3.2,52.6,10.2,23
Macro Organic Cannellini Beans,https://www.woolworths.com.au/shop/productdetails/700639,https://cdn0.woolworths.media/content/wowproductimages/large/700639.jpg,1.5,0.425,3.5,0.075,425,6.5,0.7,0.1,14,0.1,24
Edgell Brown Lentils,https://www.woolworths.com.au/shop/productdetails/732195,https://cdn0.woolworths.media/content/wowproductimages/large/732195.jpg,2.2,0.4,5.5,0.075,338,5.8,0.5,0.1,11.7,0.4,234
Spc Baked Beans Rich Tomato Salt Reduced,https://www.woolworths.com.au/shop/productdetails/758809,https://cdn0.woolworths.media/content/wowproductimages/large/758809.jpg,6,0.882,6.8,0.22,351,5,0.5,0.1,12.6,4.4,225
Woolworths Vegetable Oil,https://www.woolworths.com.au/shop/productdetails/750772,https://cdn0.woolworths.media/content/wowproductimages/large/750772.jpg,7.4,2,3.7,0.1,3390,0.1,91.4,6.1,0.1,0.1,5
Leggo's Tomato Paste No Added Salt Triple Concentrate Sachets,https://www.woolworths.com.au/shop/productdetails/115013,https://cdn0.woolworths.media/content/wowproductimages/large/115013.jpg,3,0.05,15,0.05,329,3.5,0.5,0.2,13.1,9.6,36
Angas Park Prunes Pitted Resealable,https://www.woolworths.com.au/shop/productdetails/97011,https://cdn0.woolworths.media/content/wowproductimages/large/097011.jpg,8.5,0.5,17,0.05,800,2.3,1,1,43.9,31,7
Heinz Big N Chunky Mexican Chilli Beef Soup Ready Meals,https://www.woolworths.com.au/shop/productdetails/750407,https://cdn0.woolworths.media/content/wowproductimages/large/750407.jpg,2.2,0.52,4.2,0.26,310,4.5,1.5,0.5,8.9,3,290
Macro White Quinoa,https://www.woolworths.com.au/shop/productdetails/499695,https://cdn0.woolworths.media/content/wowproductimages/large/499695.jpg,10,1,10,0.05,1610,14.2,6.1,1,64.2,1,5
Angas Park Pitted Prunes Pitted,https://www.woolworths.com.au/shop/productdetails/369717,https://cdn0.woolworths.media/content/wowproductimages/large/369717.jpg,14,1,14,0.05,800,2.3,1,1,43.9,31,7
Macro Organic Red Kidney Beans,https://www.woolworths.com.au/shop/productdetails/700640,https://cdn0.woolworths.media/content/wowproductimages/large/700640.jpg,1.5,0.425,3.5,0.075,445,8,0.5,0.1,12.5,0.1,60
San Remo Pulse Pasta Red Lentils,https://www.woolworths.com.au/shop/productdetails/679127,https://cdn0.woolworths.media/content/wowproductimages/large/679127.jpg,4.5,0.25,18,0.125,1500,23,2,0.3,58,1,12
Uncle Tobys Oats Breakfast Bakes Cereal Bar Apple & Cinnamon,https://www.woolworths.com.au/shop/productdetails/28617,https://cdn0.woolworths.media/content/wowproductimages/large/028617.jpg,7,0.26,26.9,0.065,1680,8,14.8,1.7,52.2,11.5,21
Sanitarium Up&go Liquid Breakfast No Added Sugar Choc Ice,https://www.woolworths.com.au/shop/productdetails/78775,https://cdn0.woolworths.media/content/wowproductimages/large/078775.jpg,10.5,1.5,7,0.25,231,3.4,1.5,0.3,6.2,4.2,70
Macro Organic Quinoa,https://www.woolworths.com.au/shop/productdetails/335073,https://cdn0.woolworths.media/content/wowproductimages/large/335073.jpg,6.59,0.5,13.2,0.05,1610,14.2,6.1,1,64.2,0,5
Sanitarium Up&go Dairy Free Liquid Breakfast Vanilla Ice,https://www.woolworths.com.au/shop/productdetails/119755,https://cdn0.woolworths.media/content/wowproductimages/large/119755.jpg,15.8,2.998,5.27,0.25,292,3.5,1.8,0.2,9,4.5,59
Kelloggs Sultana Bran High Fibre Breakfast Cereal,https://www.woolworths.com.au/shop/productdetails/701732,https://cdn0.woolworths.media/content/wowproductimages/large/701732.jpg,7,0.42,16.7,0.045,1460,9.6,2.8,0.6,62.8,28.4,260
Carman's Gourmet Porridge Sachets Apple Sultana & Cinnamon,https://www.woolworths.com.au/shop/productdetails/608601,https://cdn0.woolworths.media/content/wowproductimages/large/608601.jpg,5,0.32,15.6,0.04,1640,13.1,9.4,1.5,58.4,8.9,4
Sanitarium Up&go Liquid Breakfast Honeycomb,https://www.woolworths.com.au/shop/productdetails/420010,https://cdn0.woolworths.media/content/wowproductimages/large/420010.jpg,5.6,0.75,7.47,0.25,306,3.3,1.5,0.2,10.8,5.6,65
Spc Baked Beans Rich Tomato Salt Reduced,https://www.woolworths.com.au/shop/productdetails/3384,https://cdn0.woolworths.media/content/wowproductimages/large/003384.jpg,5,0.562,8.9,0.14,349,4.9,0.5,0.1,12.6,4.4,360
F. Whitlock & Sons Killer Baked Beans Fuego Chilli,https://www.woolworths.com.au/shop/productdetails/157600,https://cdn0.woolworths.media/content/wowproductimages/large/157600.jpg,3.8,0.42,9,0.21,355,5.5,0.4,0.1,11.8,3,215
Sanitarium Up & Go Protein Energize Strawberry Breakfast Drink,https://www.woolworths.com.au/shop/productdetails/206404,https://cdn0.woolworths.media/content/wowproductimages/large/206404.jpg,10.5,1.5,7,0.25,357,7.1,1.6,0.2,9.8,6.3,90
Leggo's Passata Sauce With Italian Herbs,https://www.woolworths.com.au/shop/productdetails/250962,https://cdn0.woolworths.media/content/wowproductimages/large/250962.jpg,4,0.7,5.7,0.175,145,1.7,0.3,0.1,5.4,4.1,247
Sanitarium So Good Long Life Regular Soy Milk,https://www.woolworths.com.au/shop/productdetails/263672,https://cdn0.woolworths.media/content/wowproductimages/large/263672.jpg,3.6,0.75,4.8,0.25,273,3.2,3.5,0.4,5.1,2,40
Mayver's Smooth Peanut Butter,https://www.woolworths.com.au/shop/productdetails/781030,https://cdn0.woolworths.media/content/wowproductimages/large/781030.jpg,5.8,0.375,15.5,1,2430,25,49.3,6.8,13.4,4.1,255
Carman's Honey Vanilla & Cinnamon Gourmet Porridge Sachets,https://www.woolworths.com.au/shop/productdetails/435300,https://cdn0.woolworths.media/content/wowproductimages/large/435300.jpg,5,0.32,15.6,0.04,1650,12,8,1.5,63.2,11.8,4
Uncle Tobys Oats Quick Oats Porridge Porridge,https://www.woolworths.com.au/shop/productdetails/31129,https://cdn0.woolworths.media/content/wowproductimages/large/031129.jpg,4,0.5,8,0.04,1600,12.8,9.2,1.7,56.7,1,6
F. Whitlock & Sons Killer Baked Beans Fred's Ballistic Tomato & Basil,https://www.woolworths.com.au/shop/productdetails/157481,https://cdn0.woolworths.media/content/wowproductimages/large/157481.jpg,3.8,0.42,9,0.21,315,5.1,0.4,0.1,10.2,2.9,325
Leggo's Eat Well Tomato & Basil Pasta Sauce With Prebiotic Fibre,https://www.woolworths.com.au/shop/productdetails/226227,https://cdn0.woolworths.media/content/wowproductimages/large/226227.jpg,5,0.5,10,0.125,232,1.6,1.5,0.2,5.9,4.3,245
Sanitarium Up&go Liquid Breakfast Caramel,https://www.woolworths.com.au/shop/productdetails/779889,https://cdn0.woolworths.media/content/wowproductimages/large/779889.jpg,15.8,2.998,5.27,0.25,333,3.4,1.8,0.2,11.5,6.3,64
Edgell Beans Cannellini,https://www.woolworths.com.au/shop/productdetails/732240,https://cdn0.woolworths.media/content/wowproductimages/large/732240.jpg,2.2,0.4,5.5,0.075,453,6.1,0.9,0.2,16,0.6,191
Lakanto Monkfruit Baking Blend Replaces Caster Sugar,https://www.woolworths.com.au/shop/productdetails/105602,https://cdn0.woolworths.media/content/wowproductimages/large/105602.jpg,9.95,0.2,49.8,0.004,260,0,0,0,4,0.9,7
Freedom Classic Rice Puffs Cereal,https://www.woolworths.com.au/shop/productdetails/224381,https://cdn0.woolworths.media/content/wowproductimages/large/224381.jpg,3.75,0.25,15,0.035,1530,7.2,1.3,0.9,74.3,5.6,222
Woolworths Puree In Pouch Apple & Mango,https://www.woolworths.com.au/shop/productdetails/669981,https://cdn0.woolworths.media/content/wowproductimages/large/669981.jpg,0.95,0.09,10.56,0.1,313,0.3,0.1,0.1,16.9,15.6,5
Sanitarium Up&go Dairy Free Liquid Breakfast Choc Ice,https://www.woolworths.com.au/shop/productdetails/119883,https://cdn0.woolworths.media/content/wowproductimages/large/119883.jpg,5.6,0.75,7.47,0.25,294,3.5,1.7,0.2,9.4,4.8,58
Freedom Classic Xo Cocoa Crunch Cereal 32% Whole Grain,https://www.woolworths.com.au/shop/productdetails/223975,https://cdn0.woolworths.media/content/wowproductimages/large/223975.jpg,5.1,0.36,14.2,0.03,1530,7.8,2.5,0.9,71.1,18,39
Sanitarium Up&go Liquid Breakfast No Added Sugar Choc Ice,https://www.woolworths.com.au/shop/productdetails/78826,https://cdn0.woolworths.media/content/wowproductimages/large/078826.jpg,5.6,0.25,7.47,0.25,231,3.4,1.5,0.3,6.1,4.2,70
Sunsol Low Sugar Almond Superseed & Dark Choc Muesli,https://www.woolworths.com.au/shop/productdetails/189561,https://cdn0.woolworths.media/content/wowproductimages/large/189561.jpg,7,0.4,17.5,0.05,1730,13.2,16.3,3.3,47.1,4.4,9
Edgell Canned Butter Beans Picked And Soaked Legumes,https://www.woolworths.com.au/shop/productdetails/732217,https://cdn0.woolworths.media/content/wowproductimages/large/732217.jpg,2.2,0.4,5.5,0.075,407,6.4,1.1,0.2,12.8,1.1,302
Uncle Tobys Oats Quick Sachets Hi-fibre Porridge,https://www.woolworths.com.au/shop/productdetails/148396,https://cdn0.woolworths.media/content/wowproductimages/large/148396.jpg,6.3,0.32,19.7,0.04,1530,10.4,8.3,1.4,53,9.2,15
Sanitarium Up&go No Added Sugar Liquid Breakfast Vanilla Ice,https://www.woolworths.com.au/shop/productdetails/119963,https://cdn0.woolworths.media/content/wowproductimages/large/119963.jpg,15.8,2.998,5.27,0.25,229,3.3,1.5,0.2,6.2,4.2,69
Leggo's Tomato Paste No Added Salt Triple Concentrate Tub,https://www.woolworths.com.au/shop/productdetails/22078,https://cdn0.woolworths.media/content/wowproductimages/large/022078.jpg,3.5,0.14,12.5,0.05,296,3.3,0.5,0.2,11.3,9.1,36
Macro Organic 4 Bean Mix No Added Salt,https://www.woolworths.com.au/shop/productdetails/663583,https://cdn0.woolworths.media/content/wowproductimages/large/663583.jpg,1.5,0.42,3.6,0.075,427,5.4,0.3,0.1,16.9,1,32
Uncle Tobys Cereal Plus Fibre,https://www.woolworths.com.au/shop/productdetails/827627,https://cdn0.woolworths.media/content/wowproductimages/large/827627.jpg,8.8,0.775,11.4,0.04,1410,8.3,1.8,0.4,61.7,18.4,120
Dolmio Extra Tomato Onion & Garlic Salt Reduced Pasta Sauce,https://www.woolworths.com.au/shop/productdetails/758316,https://cdn0.woolworths.media/content/wowproductimages/large/758316.jpg,4,0.5,8,0.125,190,1.8,0.1,0.1,9,4.9,159
Macro Natural Almond Spread,https://www.woolworths.com.au/shop/productdetails/357265,https://cdn0.woolworths.media/content/wowproductimages/large/357265.jpg,5.7,0.25,22.8,0.01,2680,20.4,57.4,4.5,7,5.2,5
Macro Organic Wholemeal Penne,https://www.woolworths.com.au/shop/productdetails/68345,https://cdn0.woolworths.media/content/wowproductimages/large/068345.jpg,1.65,0.5,3.3,0.1,1460,12.6,2.3,1,64,2.5,25
Uncle Tobys Cereal Plus Protein,https://www.woolworths.com.au/shop/productdetails/701901,https://cdn0.woolworths.media/content/wowproductimages/large/701901.jpg,3.25,0.41,7.9,0.04,1540,13.9,2.1,0.5,67.9,18.7,125
Woolworths Australian Canola Oil,https://www.woolworths.com.au/shop/productdetails/62062,https://cdn0.woolworths.media/content/wowproductimages/large/062062.jpg,14.5,4.028,3.6,0.015,3400,0.1,91.5,6.5,0.1,0.1,5
Heinz Mexican Chilli Beanz Beans Medium Canned Beans,https://www.woolworths.com.au/shop/productdetails/158948,https://cdn0.woolworths.media/content/wowproductimages/large/158948.jpg,3.5,0.42,8.3,0.21,530,5.8,0.3,0,21.6,5.3,235
Woolworths Cashews,https://www.woolworths.com.au/shop/productdetails/726352,https://cdn0.woolworths.media/content/wowproductimages/large/726352.jpg,3.7,0.15,24.67,0.03,2550,17,49.2,8.4,22.9,5.5,11
Kelloggs Sultana Bran High Fibre Breakfast Cereal Value Pack,https://www.woolworths.com.au/shop/productdetails/86462,https://cdn0.woolworths.media/content/wowproductimages/large/086462.jpg,11,1.25,8.8,0.045,1450,9.5,2.8,0.6,62.8,28.9,270
Woolworths Canola Oil,https://www.woolworths.com.au/shop/productdetails/750736,https://cdn0.woolworths.media/content/wowproductimages/large/750736.jpg,3.95,0.75,5.3,0.015,3400,0.1,91.5,6.5,0.1,0.1,5
Woolworths Blended Vegetable Oil,https://www.woolworths.com.au/shop/productdetails/62034,https://cdn0.woolworths.media/content/wowproductimages/large/062034.jpg,14.5,4.028,3.6,0.015,3390,0.1,91.4,6.1,0.1,0.1,5
Macro Organic Quick Oats,https://www.woolworths.com.au/shop/productdetails/700525,https://cdn0.woolworths.media/content/wowproductimages/large/700525.jpg,2.75,0.5,5.5,0.03,1590,13.4,9,1.4,55.1,1,5
Woolworths Almonds Flaked,https://www.woolworths.com.au/shop/productdetails/726280,https://cdn0.woolworths.media/content/wowproductimages/large/726280.jpg,3.5,0.12,29.17,0.03,2610,24.4,55.4,4.3,4.5,4.5,6
Sanitarium Up&go Dairy Free Liquid Breakfast Vanilla Ice,https://www.woolworths.com.au/shop/productdetails/121505,https://cdn0.woolworths.media/content/wowproductimages/large/121505.jpg,5.6,0.75,7.47,0.25,292,3.5,1.8,0.2,9,4.5,59
Uncle Tobys Natural Style Swiss Blend Muesli Breakfast Cereal,https://www.woolworths.com.au/shop/productdetails/36370,https://cdn0.woolworths.media/content/wowproductimages/large/036370.jpg,9,1,9,0.045,1540,10.9,7.3,1.3,59,16.1,16
Edgell Nourish Bowl Spiced Lentil Salad Chickpeas & Brown Rice,https://www.woolworths.com.au/shop/productdetails/930181,https://cdn0.woolworths.media/content/wowproductimages/large/930181.jpg,4,0.2,20,0.2,761,6.4,9.3,1.1,15.5,1,189
Ardmona Pie Fruit Apples Sliced Sliced,https://www.woolworths.com.au/shop/productdetails/44973,https://cdn0.woolworths.media/content/wowproductimages/large/044973.jpg,5,0.8,6.25,0.125,190,0.2,0.1,0.1,11.4,8.5,5
Woolworths Almonds Natural,https://www.woolworths.com.au/shop/productdetails/726282,https://cdn0.woolworths.media/content/wowproductimages/large/726282.jpg,3.15,0.15,21,0.03,2590,24.6,53.6,5.2,7.3,4.5,5
Up&go Protein Energize Iced Coffee Flavour Breakfast Drink,https://www.woolworths.com.au/shop/productdetails/203759,https://cdn0.woolworths.media/content/wowproductimages/large/203759.jpg,15.8,2.998,5.27,0.25,360,6.8,1.8,0.3,10,6.4,88
Sunsol Low Sugar Macadamia Coconut & Dark Choc Muesli,https://www.woolworths.com.au/shop/productdetails/189559,https://cdn0.woolworths.media/content/wowproductimages/large/189559.jpg,7,0.4,17.5,0.05,1770,12.7,17.8,5.6,46.3,4.5,8
Edgell Corn Kernels,https://www.woolworths.com.au/shop/productdetails/966533,https://cdn0.woolworths.media/content/wowproductimages/large/966533.jpg,1.7,0.3,5.67,0.075,275,2.6,2.1,0.5,7.7,3.6,241
Heinz Plant Proteinz Vegetarian Mexican Corn Black Bean Soup,https://www.woolworths.com.au/shop/productdetails/83319,https://cdn0.woolworths.media/content/wowproductimages/large/083319.jpg,3,0.33,9.1,0.33,310,5.2,0.6,0.1,10.6,3,275
Morning Sun Apricot And Almond Breakfast Cereal,https://www.woolworths.com.au/shop/productdetails/336408,https://cdn0.woolworths.media/content/wowproductimages/large/336408.jpg,4.5,0.65,6.9,0.045,1530,10.9,7.9,1.8,56.9,15,15
Edgell Garden Peas Picked & Shelled Canned Vegetables,https://www.woolworths.com.au/shop/productdetails/34114,https://cdn0.woolworths.media/content/wowproductimages/large/034114.jpg,2,0.42,4.76,0.075,271,4.5,0.4,0.1,8.2,3.4,208
Macro Organic Quinoa Flakes,https://www.woolworths.com.au/shop/productdetails/706627,https://cdn0.woolworths.media/content/wowproductimages/large/706627.jpg,6.5,0.35,18.6,0.03,1610,14.2,6.1,0.7,64.2,1,5
San Remo Pasta Pulse Penne,https://www.woolworths.com.au/shop/productdetails/619426,https://cdn0.woolworths.media/content/wowproductimages/large/619426.jpg,4.5,0.25,18,0.125,1510,21.3,3.2,1,56.7,1.4,3
Woolworths Canola Oil,https://www.woolworths.com.au/shop/productdetails/750739,https://cdn0.woolworths.media/content/wowproductimages/large/750739.jpg,7.4,2,3.7,0.015,3400,0.1,91.9,7.1,0,0,0
Deep Cove Pink Salmon,https://www.woolworths.com.au/shop/productdetails/129837,https://cdn0.woolworths.media/content/wowproductimages/large/129837.jpg,3.3,0.105,31.43,0.074,549,22.4,4.4,1,0.1,0.1,216
Macro Organic Pinto Beans,https://www.woolworths.com.au/shop/productdetails/70433,https://cdn0.woolworths.media/content/wowproductimages/large/070433.jpg,1.5,0.42,3.6,0.075,430,7,0.75,0.2,13.4,1,8
Woolworths Cashews,https://www.woolworths.com.au/shop/productdetails/758700,https://cdn0.woolworths.media/content/wowproductimages/large/758700.jpg,10,0.45,22.22,0.03,2440,17,49.2,8.4,16.8,5.5,11
Leggo's Organic Tomato & Basil Pasta Sauce,https://www.woolworths.com.au/shop/productdetails/148877,https://cdn0.woolworths.media/content/wowproductimages/large/148877.jpg,4,0.5,8,0.125,175,1.7,1.4,0.2,4.8,3.9,233
Leggo's Rustic Passata Thick & Chunky Sauce,https://www.woolworths.com.au/shop/productdetails/856815,https://cdn0.woolworths.media/content/wowproductimages/large/856815.jpg,4,0.7,5.7,0.175,169,1.9,0.3,0.1,6.4,5,247
Heinz Beanz Baked Beans Salt Reduced Salt Reduced,https://www.woolworths.com.au/shop/productdetails/657425,https://cdn0.woolworths.media/content/wowproductimages/large/657425.jpg,2.8,0.555,5,0.138,355,4.9,0.5,0.1,13,4.6,235
Macro Organic 3 Bean Mix No Added Salt,https://www.woolworths.com.au/shop/productdetails/663585,https://cdn0.woolworths.media/content/wowproductimages/large/663585.jpg,1.5,0.42,3.6,0.075,400,5.4,0.3,0.1,14.9,0.5,7
