name,url,img,price,quantity,unitPrice,servingSize,kilojoules,protein,fat,fatSaturated,carb,sugar,sodium
Remano Large Shells,https://www.aldi.com.au/en/groceries/price-reductions/reductions-detail/ps/p/remano-large-shells-500g/,https://www.aldi.com.au/fileadmin/_processed_/e/4/csm_ALN3726-27_REDUCTIONS_FUTURE-PRICE-_RND14__1x1_228x128_4_a36687d05f.jpg,0.99,0.5,1.98,,,,,,,,
Diplomat English Breakfast Tea Bags,https://www.aldi.com.au/en/groceries/price-reductions/reductions-detail/ps/p/diplomat-english-breakfast-tea-bags-50pk/,https://www.aldi.com.au/fileadmin/_processed_/3/6/csm_ALN3726-29_REDUCTIONS_FUTURE-PRICE-_RND15__1x1_228x128_3_a77e1ab851.jpg,1.2,50,0.02,,,,,,,,
White Mill Flour Plain,https://www.aldi.com.au/en/groceries/price-reductions/reductions-detail/ps/p/white-mill-flour-plain-1kg/,https://www.aldi.com.au/fileadmin/_processed_/1/5/csm_ALN3726-15_REDUCTIONS_FUTURE-PRICE-_RND8__1x1_228x128__081c5558b8.jpg,1.16,1,1.16,,,,,,,,
White Mill Self Raising Flour,https://www.aldi.com.au/en/groceries/price-reductions/reductions-detail/ps/p/white-mill-self-raising-flour-1kg/,https://www.aldi.com.au/fileadmin/_processed_/d/9/csm_ALN3726-15_REDUCTIONS_FUTURE-PRICE-_RND8__1x1_228x128_2_193a7bc220.jpg,1.16,1,1.16,,,,,,,,
Goldenvale Quick Oats,https://www.aldi.com.au/en/groceries/price-reductions/reductions-detail/ps/p/goldenvale-quick-oats-750g/,https://www.aldi.com.au/fileadmin/_processed_/8/4/csm_ALN3726-15_REDUCTIONS_FUTURE-PRICE-_RND8__1x1_228x128_3_e5653e5bef.jpg,1.6,0.75,2.13,,,,,,,,
Goldenvale Rolled Oats,https://www.aldi.com.au/en/groceries/price-reductions/reductions-detail/ps/p/goldenvale-rolled-oats-750g/,https://www.aldi.com.au/fileadmin/_processed_/f/7/csm_ALN3726-15_REDUCTIONS_FUTURE-PRICE-_RND8__1x1_228x128_4_10c36c9389.jpg,1.6,0.75,2.13,,,,,,,,
Inner Goodness Soy Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/inner-goodness-soy-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/1/5/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_15_fa2f3a7c9d.jpg,2.29,1,2.29,,,,,,,,
Inner Goodness Almond Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/inner-goodness-almond-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/a/6/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_16_c7b5136051.jpg,2.79,1,2.79,,,,,,,,
Farmdale Organic Full Cream Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-organic-full-cream-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/4/e/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_18_f7da08b286.jpg,2.39,1,2.39,,,,,,,,
Farmdale Organic Light Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-organic-light-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/d/b/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_19_94ba911628.jpg,2.39,1,2.39,,,,,,,,
Farmdale Full Cream Milk UHT,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-full-cream-milk-uht-1l/,https://www.aldi.com.au/fileadmin/_processed_/c/8/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_32_a5395754ba.jpg,1.59,1,1.59,,,,,,,,
Farmdale Light Milk UHT,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-light-milk-uht-1l/,https://www.aldi.com.au/fileadmin/_processed_/8/6/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_33_a8606d20e1.jpg,1.59,1,1.59,,,,,,,,
Farmdale Skim Milk UHT,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-skim-milk-uht-1l/,https://www.aldi.com.au/fileadmin/_processed_/2/b/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_34_24f3df38fe.jpg,1.59,1,1.59,,,,,,,,
Farmdale Full Cream Milk UHT,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-full-cream-milk-uht-2l/,https://www.aldi.com.au/fileadmin/_processed_/2/e/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_35_073873fd3b.jpg,3.09,2,1.55,,,,,,,,
Farmdale Skim Milk UHT,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-skim-milk-uht-2l/,https://www.aldi.com.au/fileadmin/_processed_/6/d/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_36_c27bd65a6f.jpg,3.09,2,1.55,,,,,,,,
Farmdale Lactose Free UHT Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-lactose-free-uht-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/9/d/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_37_e84441f66e.jpg,1.79,1,1.79,,,,,,,,
Farmdale Lactose Free Low Fat UHT Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-lactose-free-low-fat-uht-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/a/1/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_25_b028dd0de6.jpg,1.79,1,1.79,,,,,,,,
Farmdale Lactose Free Full Cream Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-lactose-free-full-cream-milk-1l-1/,https://www.aldi.com.au/fileadmin/_processed_/8/8/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_26_6ab03eaec7.jpg,2.79,1,2.79,,,,,,,,
CHAMP Iced Coffee Flavoured Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/champ-iced-coffee-flavoured-milk-2l/,https://www.aldi.com.au/fileadmin/_processed_/d/6/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_27_ba75f0363a.jpg,3.99,2,2,,,,,,,,
CHAMP Chocolate Flavoured Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/champ-chocolate-flavoured-milk-600ml/,https://www.aldi.com.au/fileadmin/_processed_/1/3/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_28_3ffb0dbb2f.jpg,2.79,0.6,4.65,,,,,,,,
CHAMP Chocolate Flavoured Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/champ-chocolate-flavoured-milk-2l/,undefined,3.99,2,2,,,,,,,,
CHAMP Iced Coffee Flavoured Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/champ-iced-coffee-flavoured-milk-600ml/,https://www.aldi.com.au/fileadmin/_processed_/b/a/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_29_ce2393340d.jpg,2.79,0.6,4.65,,,,,,,,
Farmdale Full Cream Milk Powder,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-full-cream-milk-powder-1kg-1/,https://www.aldi.com.au/fileadmin/_processed_/a/f/csm_ALN2364_AWARDS_DAIRY_1x1_228x128_23_6a3e1e1244.jpg,9.99,1,9.99,,,,,,,,
Just Organic UHT Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/just-organic-uht-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/b/5/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_13_8f225738fc.jpg,2.19,1,2.19,,,,,,,,
UHT Soy Organic Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/uht-soy-organic-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/7/4/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_47_00333b4cba.jpg,1.49,1,1.49,,,,,,,,
UHT Milk Soy,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/uht-milk-soy-1l/,https://www.aldi.com.au/fileadmin/_processed_/6/5/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_48_1bf467db2f.jpg,1.15,1,1.15,,,,,,,,
UHT Milk Soy Light,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/uht-milk-soy-light-1l/,https://www.aldi.com.au/fileadmin/_processed_/8/1/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_49_0f388693a2.jpg,1.15,1,1.15,,,,,,,,
Milk UHT Almond Unsweetened,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/milk-uht-almond-unsweetened-1l/,https://www.aldi.com.au/fileadmin/_processed_/b/3/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_50_85cd5394ac.jpg,1.89,1,1.89,,,,,,,,
Milk UHT Almond Original,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/milk-uht-almond-original-1l/,https://www.aldi.com.au/fileadmin/_processed_/f/7/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_51_f4ae914d2d.jpg,1.89,1,1.89,,,,,,,,
UHT Oat Milk,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/uht-oat-milk-1l/,https://www.aldi.com.au/fileadmin/_processed_/f/5/csm_1001349_ALN-1_1x1_Q3_WEB-AUDIT_228x128_52_007e8b2a26.jpg,2.09,1,2.09,,,,,,,,
Biocult Fermented Milk 5 x,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/biocult-fermented-milk-5-x-65ml/,undefined,3.19,0.065,49.08,,,,,,,,
Lodge Farms Large Free Range Eggs,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/lodge-farms-large-free-range-eggs-12pk600g/,https://www.aldi.com.au/fileadmin/_processed_/b/8/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_1_RET_7e823d24d7.png,4.49,0.6,7.48,,,,,,,,
Lodge Farms Extra Large Free Range Eggs,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/lodge-farms-extra-large-free-range-eggs-12pk700g/,https://www.aldi.com.au/fileadmin/_processed_/4/8/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_2_RET_f7b71fe940.png,4.79,0.7,6.84,,,,,,,,
Sunnyvale Olive Spread Regular,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-olive-spread-regular-500g/,https://www.aldi.com.au/fileadmin/_processed_/e/e/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_39_59a4098933.jpg,3.49,0.5,6.98,,,,,,,,
Sunnyvale Olive Spread Light,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-olive-spread-light-500g/,https://www.aldi.com.au/fileadmin/_processed_/c/4/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_40_dfa3d78ec7.jpg,3.49,0.5,6.98,,,,,,,,
Sunnyvale Original Spread,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-original-spread-500g/,https://www.aldi.com.au/fileadmin/_processed_/4/c/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_41_e24e8d04bc.jpg,2.69,0.5,5.38,,,,,,,,
Sunnyvale Cholesterol Spread,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-cholesterol-spread-500g/,https://www.aldi.com.au/fileadmin/_processed_/c/2/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_42_55ffc04f12.jpg,4.49,0.5,8.98,,,,,,,,
Sunnyvale Table Spread,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-table-spread-1kg/,https://www.aldi.com.au/fileadmin/_processed_/e/6/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_43_3592ccb6b4.jpg,3.29,1,3.29,,,,,,,,
Beautifully Butterfully Dairy Spread,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/beautifully-butterfully-dairy-spread-500g/,https://www.aldi.com.au/fileadmin/_processed_/0/7/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_14_RET_2e8ddf19ca.png,4.79,0.5,9.58,,,,,,,,
Pure Valley Salted Organic Butter,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-salted-organic-butter-250g/,https://www.aldi.com.au/fileadmin/_processed_/7/5/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_15_RET_83f486cedd.png,4.49,0.25,17.96,,,,,,,,
Pure Valley Salted Butter,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-salted-butter-250g/,https://www.aldi.com.au/fileadmin/_processed_/b/b/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_16_RET_c57c0b709d.png,3.69,0.25,14.76,,,,,,,,
Beautifully Butterfully Unsalted Butter,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/beautifully-butterfully-unsalted-butter-250g-2/,https://www.aldi.com.au/fileadmin/_processed_/b/d/csm_ALN3354_Q2-WEB-AUDIT_1x1_228x128_15_d10b6bb146.jpg,3.69,0.25,14.76,,,,,,,,
Pure Valley Salted Butter,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-salted-butter-500g/,https://www.aldi.com.au/fileadmin/_processed_/8/d/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_17_RET_d8e87e919a.png,6.39,0.5,12.78,,,,,,,,
Pure Valley Unsalted Butter,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-unsalted-butter-500g/,https://www.aldi.com.au/fileadmin/_processed_/1/a/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_18_RET_e96d59f184.png,6.39,0.5,12.78,,,,,,,,
Beautifully Butterfully Caterer’s Selection Buttery Spread,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/beautifully-butterfully-caterers-selection-buttery/,https://www.aldi.com.au/fileadmin/_processed_/6/4/csm_ALN3354_Q2-WEB-AUDIT_1x1_228x128_16_5126aa3593.jpg,4.99,1,4.99,,,,,,,,
Westacre Dairy Tasty Cheese Block,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-block-250g/,https://www.aldi.com.au/fileadmin/_processed_/9/1/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_20_24ef4dfcd1.jpg,4.69,0.25,18.76,,,,,,,,
Westacre Dairy Shredded Tasty Cheese,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-shredded-tasty-cheese-250g/,https://www.aldi.com.au/fileadmin/_processed_/5/a/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_8_e8b92300cc.jpg,4.49,0.25,17.96,,,,,,,,
Westacre Dairy Shredded Tasty Cheese,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-shredded-tasty-cheese-700g/,https://www.aldi.com.au/fileadmin/_processed_/4/f/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_9_3304c6548d.jpg,9.49,0.7,13.56,,,,,,,,
Westacre Dairy Shredded Parmesan Cheese,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-shredded-parmesan-cheese-250g/,https://www.aldi.com.au/fileadmin/_processed_/d/7/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_10_17ec841a87.jpg,4.49,0.25,17.96,,,,,,,,
Westacre Dairy Tasty Cheese Slices,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-slices-500g/,https://www.aldi.com.au/fileadmin/_processed_/7/5/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_11_a1f9ab4c69.jpg,7.99,0.5,15.98,,,,,,,,
Westacre Dairy Tasty Cheese Block,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-block-500g/,https://www.aldi.com.au/fileadmin/_processed_/0/f/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_12_08d2db3efa.jpg,6.99,0.5,13.98,,,,,,,,
Westacre Dairy Tasty Cheese Block,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-block-1kg/,https://www.aldi.com.au/fileadmin/_processed_/f/6/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_13_90aec3596e.jpg,10.79,1,10.79,,,,,,,,
Westacre Dairy Vintage Cheese Block,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-vintage-cheese-block-500g/,https://www.aldi.com.au/fileadmin/_processed_/a/0/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_14_92d3a61363.jpg,6.99,0.5,13.98,,,,,,,,
Emporium Selection Ash Brie,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-ash-brie-150g/,https://www.aldi.com.au/fileadmin/_processed_/2/3/csm_ALN2793_CHEESE_DAIRY_AWARDS_1x1_228x128_7_49255c4472.jpg,4.49,0.15,29.93,,,,,,,,
Emporium Selection Double Cream Camembert,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-double-cream-camembert-200g-7/,https://www.aldi.com.au/fileadmin/_processed_/b/8/csm_ALN2364_AWARDS_CHEESE_1x1_228x128_2_1144bfa615.jpg,4.99,0.2,24.95,,,,,,,,
Emporium Selection Triple Cream Brie,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-triple-cream-brie-200g-7/,https://www.aldi.com.au/fileadmin/_processed_/9/5/csm_ALN2364_AWARDS_CHEESE_1x1_228x128_3_c81c34a3e7.jpg,4.99,0.2,24.95,,,,,,,,
Emporium Selection Camembert,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-camembert-125g-2/,https://www.aldi.com.au/fileadmin/_processed_/b/0/csm_ALN2364_AWARDS_CHEESE_1x1_228x128_4_63d9773acf.jpg,2.79,0.125,22.32,,,,,,,,
Emporium Selection Brie,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-brie-125g/,https://www.aldi.com.au/fileadmin/_processed_/b/0/csm_ALN2364_AWARDS_CHEESE_1x1_228x128_5_9bfbfcabf7.jpg,2.79,0.125,22.32,,,,,,,,
Emporium Selection Persian Fetta,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-persian-fetta-180g/,https://www.aldi.com.au/fileadmin/_processed_/1/4/csm_ALN2364_AWARDS_CHEESE_1x1_228x128_6_344e6445f9.jpg,3.99,0.18,22.17,,,,,,,,
Emporium Selection Danish Style Fetta Cheese,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-danish-style-fetta-cheese-200g/,https://www.aldi.com.au/fileadmin/_processed_/b/a/csm_ALN1000838-3_AWARDS_1x1_228x128_2_877d7f684f.jpg,2.99,0.2,14.95,,,,,,,,
Emporium Selection Greek Style Fetta Cheese,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-greek-style-fetta-cheese-200g/,https://www.aldi.com.au/fileadmin/_processed_/d/c/csm_ALN1000838-3_AWARDS_1x1_228x128_3_6211a449db.jpg,2.99,0.2,14.95,,,,,,,,
Westacre Colby Cheese Block,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-colby-cheese-block-500g-1/,https://www.aldi.com.au/fileadmin/_processed_/1/8/csm_ALN2793_CHEESE_DAIRY_AWARDS_1x1_228x128_5_9098e2447c.jpg,6.99,0.5,13.98,,,,,,,,
Westacre Dairy Wrapped Cheese Slices,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-wrapped-cheese-slices-432g-1/,https://www.aldi.com.au/fileadmin/_processed_/9/b/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_19_RET_927fbded8d.png,4.29,0.432,9.93,,,,,,,,
Westacre Dairy Wrapped Cheese Slices,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-wrapped-cheese-slices-432g/,https://www.aldi.com.au/fileadmin/_processed_/c/a/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_5_3368b9ee8d.jpg,4.29,0.432,9.93,,,,,,,,
Westacre Dairy Vintage Cheese Slices,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-vintage-cheese-slices-250g/,https://www.aldi.com.au/fileadmin/_processed_/f/a/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_6_f09f0ae7fa.jpg,4.49,0.25,17.96,,,,,,,,
Westacre Dairy Tasty Cheese Slices,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-slices-250g/,https://www.aldi.com.au/fileadmin/_processed_/9/2/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_7_90227986ed.jpg,4.49,0.25,17.96,,,,,,,,
Manhattan Cottage Cheese,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/manhattan-cottage-cheese-500g-1/,https://www.aldi.com.au/fileadmin/_processed_/f/5/csm_ALN2853_AWARDS_CHEESE_1x1_228x128_4_03b377115d.jpg,5.49,0.5,10.98,,,,,,,,
Emporium Selection Smooth Ricotta,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-smooth-ricotta-375g-2/,https://www.aldi.com.au/fileadmin/_processed_/1/6/csm_ALN2364_AWARDS_CHEESE_1x1_228x128_10_487a26440c.jpg,3.29,0.375,8.77,,,,,,,,
Emporium Selection Apricot & Almond Cream Cheese,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-apricot-almond-cream-cheese-200-1/,https://www.aldi.com.au/fileadmin/_processed_/7/2/csm_ALN2853_AWARDS_CHEESE_1x1_228x128_5_45551ddf4a.jpg,3.69,0.2,18.45,,,,,,,,
Snackers Market Salami Cheese and Crackers,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-salami-cheese-and-crackers-50g/,undefined,2.99,0.05,59.8,,,,,,,,
Snackers Market Cheese & Pretzels,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-pretzels-40g/,https://www.aldi.com.au/fileadmin/_processed_/9/4/csm_1001605-11_1x1_Q4_WEB-AUDIT_SNACKS_228x128_2_7ea210ebc3.jpg,1.99,0.04,49.75,,,,,,,,
Snackers Market Cheese & Mini Crackers,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-mini-crackers-35g/,https://www.aldi.com.au/fileadmin/_processed_/2/4/csm_1001605-11_1x1_Q4_WEB-AUDIT_SNACKS_228x128_3_d79229784a.jpg,1.99,0.035,56.86,,,,,,,,
Snackers Market Cheese Strips,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-strips-8pk168g/,https://www.aldi.com.au/fileadmin/_processed_/e/0/csm_1001605-11_1x1_Q4_WEB-AUDIT_SNACKS_228x128_6_88316db964.jpg,3.79,0.168,22.56,,,,,,,,
Snackers Market Cheese Ham & Crackers,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-ham-crackers-60g-1/,https://www.aldi.com.au/fileadmin/_processed_/2/3/csm_1001605-11_1x1_Q4_WEB-AUDIT_SNACKS_228x128_4_ff78c7bfe2.jpg,2.99,0.06,49.83,,,,,,,,
Snackers Market Dip & Crackers,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-dip-crackers-65g/,https://www.aldi.com.au/fileadmin/_processed_/2/b/csm_1001605-11_1x1_Q4_WEB-AUDIT_SNACKS_228x128_5_89f26fda0e.jpg,1.69,0.065,26,,,,,,,,
Snackers Market Tasty Cheese and Crackers,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-tasty-cheese-and-crackers-4pk/,undefined,3.99,4,1,,,,,,,,
Snackers Market Cheese Streamers,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-streamers-160g/,undefined,4.29,0.16,26.81,,,,,,,,
Snackers Market Cheese and Cabanossi,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-and-cabanossi-50g/,undefined,2.79,0.05,55.8,,,,,,,,
